"Memorable","Memorable_1","Repetition","acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","correct","correct_instruction_2_sketchpad","correct_instructions_sketchpad","correct_keypress_practice_sketchpad","correct_new_1_sketchpad","correct_new_3_keyboard_response","correct_trial_keyboard_response","correct_trigger_scanner_keyboard_response","count_ISI_sketchpad","count_Sample_interval_sketchpad","count_baseline_block_sketchpad","count_block1_loop","count_block2_loop","count_block3_loop","count_block4_loop","count_block5_loop","count_end_of_practice_sketchpad","count_end_sketchpad","count_experiment","count_filler_quick_response_sketchpad","count_fixation_sketchpad","count_instruction_2_sketchpad","count_instructions_sketchpad","count_keypress_practice_sketchpad","count_new_1_sketchpad","count_new_2_sketchpad","count_new_3_keyboard_response","count_new_3_sketchpad","count_new_4_sketchpad","count_new_5_sketchpad","count_new_7_sketchpad","count_new_8_sketchpad","count_new_logger","count_practice_2_loop","count_practice_sequence","count_response_sketchpad","count_trial_keyboard_response","count_trial_sequence","count_trigger_scanner_keyboard_response","count_waiting_scanner_sketchpad","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","image","interval","keyboard_backend","live_row","live_row_block1_loop","live_row_practice_2_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","probe","repeat_cycle","response","response_instruction_2_sketchpad","response_instructions_sketchpad","response_keypress_practice_sketchpad","response_new_1_sketchpad","response_new_3_keyboard_response","response_new_5_sketchpad","response_time","response_time_instruction_2_sketchpad","response_time_instructions_sketchpad","response_time_keypress_practice_sketchpad","response_time_new_1_sketchpad","response_time_new_3_keyboard_response","response_time_new_5_sketchpad","response_time_trial_keyboard_response","response_time_trigger_scanner_keyboard_response","response_trial_keyboard_response","response_trigger_scanner_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_ISI_sketchpad","time_Sample_interval_sketchpad","time_baseline_block_sketchpad","time_block1_loop","time_block2_loop","time_block3_loop","time_block4_loop","time_block5_loop","time_end_of_practice_sketchpad","time_end_sketchpad","time_experiment","time_filler_quick_response_sketchpad","time_fixation_sketchpad","time_instruction_2_sketchpad","time_instructions_sketchpad","time_keypress_practice_sketchpad","time_new_1_sketchpad","time_new_2_sketchpad","time_new_3_keyboard_response","time_new_3_sketchpad","time_new_4_sketchpad","time_new_5_sketchpad","time_new_7_sketchpad","time_new_8_sketchpad","time_new_logger","time_practice_2_loop","time_practice_sequence","time_response_sketchpad","time_trial_keyboard_response","time_trial_sequence","time_trigger_scanner_keyboard_response","time_waiting_scanner_sketchpad","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"0","NA","1","undefined","undefined","3426.4630175442253","3426.4630175442253","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","44","44","5","0","0","0","0","0","0","0","0","44","44","0","0","0","0","9","9","9","9","NA","9","9","47","0","9","44","44","44","3","0","Wed Jan 10 16:16:29 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Anthony Riddell_7_oval.jpg","1200","psycho","12","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3039.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Anthony Riddell_7_oval.jpg","0","1","1","1","1","1","1","NA","692.9746999958297","21182.913600001484","71543.34409999137","7988.05880000873","4804.01520000305","74.27769999776501","NA","692.9746999958297","147208.38690000528","1","5","2","psycho","1024","2","48000","-16","experiment","3039","odd","330781.69569998863","329572.37619999796","268189.323300001","158847.76679999777","288851.5383999911","NA","NA","NA","132627.91209999705","NA","3127.131699991878","331292.49749999144","328561.9471999962","74691.56929999008","3134.2053999978816","133639.3926999881","95887.44989999395","130368.59829998866","132542.18019999098","131377.75580000016","131788.99979998823","NA","132301.11639999086","132541.9586999924","332294.708299989","100692.02109999605","130357.17179998755","331601.1574000004","331601.22529999353","328549.73129999416","141639.85909998883","141639.8046999966","Face Interval Estimation","0","195308.39200002083","57","no","680"
"0","NA","1","undefined","undefined","3372.5669362071944","3372.5669362071944","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","45","45","5","0","0","0","0","0","0","0","0","45","45","0","0","0","0","9","9","9","9","NA","9","9","48","0","9","45","45","45","3","0","Wed Jan 10 16:16:29 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Victor Potter_13_oval.jpg","800","psycho","13","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3039.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Victor Potter_13_oval.jpg","0","1","1","1","1","1","1","NA","300.49029999645427","21182.913600001484","71543.34409999137","7988.05880000873","4804.01520000305","74.27769999776501","NA","300.49029999645427","147208.38690000528","1","5","2","psycho","1024","2","48000","-16","experiment","3039","odd","334179.03159999696","333366.41869999585","268189.323300001","158847.76679999777","288851.5383999911","NA","NA","NA","132627.91209999705","NA","3127.131699991878","334690.82720000006","332357.40539999097","74691.56929999008","3134.2053999978816","133639.3926999881","95887.44989999395","130368.59829998866","132542.18019999098","131377.75580000016","131788.99979998823","NA","132301.11639999086","132541.9586999924","335301.73409999406","100692.02109999605","130357.17179998755","335000.64399999974","335000.71419999585","332343.9655999973","141639.85909998883","141639.8046999966","Face Interval Estimation","0","195608.88230001729","58","no","680"
"1","NA","1","undefined","undefined","3331.3009694918605","3331.3009694918605","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","46","46","5","0","0","0","0","0","0","0","0","46","46","0","0","0","0","9","9","9","9","NA","9","9","49","0","9","46","46","46","3","0","Wed Jan 10 16:16:29 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Gwendolyn Vance_152_oval.jpg","1200","psycho","14","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3039.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Gwendolyn Vance_152_oval.jpg","0","1","1","1","1","1","1","NA","937.8749000024982","21182.913600001484","71543.34409999137","7988.05880000873","4804.01520000305","74.27769999776501","NA","937.8749000024982","147208.38690000528","1","5","2","psycho","1024","2","48000","-16","experiment","3039","odd","337601.93089999666","336391.3058999897","268189.323300001","158847.76679999777","288851.5383999911","NA","NA","NA","132627.91209999705","NA","3127.131699991878","338113.512099997","335380.25959998777","74691.56929999008","3134.2053999978816","133639.3926999881","95887.44989999395","130368.59829998866","132542.18019999098","131377.75580000016","131788.99979998823","NA","132301.11639999086","132541.9586999924","339363.65909999586","100692.02109999605","130357.17179998755","338425.2184999932","338425.29029998695","335368.4523999982","141639.85909998883","141639.8046999966","Face Interval Estimation","0","196546.75720001978","59","no","680"
"0","NA","1","undefined","undefined","3283.897045000534","3283.897045000534","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","47","47","5","0","0","0","0","0","0","0","0","47","47","0","0","0","0","9","9","9","9","NA","9","9","50","0","9","47","47","47","3","0","Wed Jan 10 16:16:29 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Arthur Featherstone_1_oval.jpg","600","psycho","15","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3039.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Arthur Featherstone_1_oval.jpg","0","1","1","1","1","1","1","NA","487.0655000122497","21182.913600001484","71543.34409999137","7988.05880000873","4804.01520000305","74.27769999776501","NA","487.0655000122497","147208.38690000528","1","5","2","psycho","1024","2","48000","-16","experiment","3039","odd","341048.85919998924","340437.9253999941","268189.323300001","158847.76679999777","288851.5383999911","NA","NA","NA","132627.91209999705","NA","3127.131699991878","341561.79899998824","339428.85379999643","74691.56929999008","3134.2053999978816","133639.3926999881","95887.44989999395","130368.59829998866","132542.18019999098","131377.75580000016","131788.99979998823","NA","132301.11639999086","132541.9586999924","342359.68599999615","100692.02109999605","130357.17179998755","341872.04519999796","341872.1106999874","339415.1037999982","141639.85909998883","141639.8046999966","Face Interval Estimation","0","197033.82270003203","60","no","680"
"1","NA","0","undefined","undefined","3242.155136066283","3242.155136066283","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","48","48","5","0","0","0","0","0","0","0","0","48","48","0","0","0","0","9","9","9","9","NA","9","9","51","0","9","48","48","48","3","0","Wed Jan 10 16:16:29 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_George Baum_1_oval.jpg","1000","psycho","16","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3039.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Henry Dominguez_9_oval.jpg","0","1","1","1","1","1","1","NA","737.6406000112183","21182.913600001484","71543.34409999137","7988.05880000873","4804.01520000305","74.27769999776501","NA","737.6406000112183","147208.38690000528","1","5","2","psycho","1024","2","48000","-16","experiment","3039","odd","344441.89579998783","343430.9971999901","268189.323300001","158847.76679999777","288851.5383999911","NA","NA","NA","132627.91209999705","NA","3127.131699991878","344951.3197999913","342419.9604999885","74691.56929999008","3134.2053999978816","133639.3926999881","95887.44989999395","130368.59829998866","132542.18019999098","131377.75580000016","131788.99979998823","NA","132301.11639999086","132541.9586999924","346000.70119999873","100692.02109999605","130357.17179998755","345262.4650999933","345262.53879998694","342408.51799999655","141639.85909998883","141639.8046999966","Face Interval Estimation","0","197771.46330004325","61","no","680"
"0","NA","0","undefined","undefined","3193.768593549096","3193.768593549096","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","49","49","5","0","0","0","0","0","0","0","0","49","49","0","0","0","0","9","9","9","9","NA","9","9","52","0","9","49","49","49","3","0","Wed Jan 10 16:16:29 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Sara Guajardo_1_oval.jpg","600","psycho","17","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3039.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Ramona Thornburg_1_oval.jpg","0","1","1","1","1","1","1","NA","242.18950000067707","21182.913600001484","71543.34409999137","7988.05880000873","4804.01520000305","74.27769999776501","NA","242.18950000067707","147208.38690000528","1","5","2","psycho","1024","2","48000","-16","experiment","3039","odd","347681.2140999973","347070.7713999873","268189.323300001","158847.76679999777","288851.5383999911","NA","NA","NA","132627.91209999705","NA","3127.131699991878","348191.49579999794","346061.9428999926","74691.56929999008","3134.2053999978816","133639.3926999881","95887.44989999395","130368.59829998866","132542.18019999098","131377.75580000016","131788.99979998823","NA","132301.11639999086","132541.9586999924","348745.7029999932","100692.02109999605","130357.17179998755","348502.9069000011","348502.9962999979","346049.97849999927","141639.85909998883","141639.8046999966","Face Interval Estimation","0","198013.65280004393","62","no","680"
"1","NA","1","undefined","undefined","3150.4085634928383","3150.4085634928383","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","50","50","5","0","0","0","0","0","0","0","0","50","50","0","0","0","0","9","9","9","9","NA","9","9","53","0","9","50","50","50","3","0","Wed Jan 10 16:16:29 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Sean Revels_7_oval.jpg","600","psycho","18","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3039.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Sean Revels_7_oval.jpg","0","1","1","1","1","1","1","NA","462.08670000487473","21182.913600001484","71543.34409999137","7988.05880000873","4804.01520000305","74.27769999776501","NA","462.08670000487473","147208.38690000528","1","5","2","psycho","1024","2","48000","-16","experiment","3039","odd","350429.61749999085","349818.9544999914","268189.323300001","158847.76679999777","288851.5383999911","NA","NA","NA","132627.91209999705","NA","3127.131699991878","350940.7585000008","348807.74279999605","74691.56929999008","3134.2053999978816","133639.3926999881","95887.44989999395","130368.59829998866","132542.18019999098","131377.75580000016","131788.99979998823","NA","132301.11639999086","132541.9586999924","351712.6791999908","100692.02109999605","130357.17179998755","351250.01239999256","351250.08319999324","348795.2737999876","141639.85909998883","141639.8046999966","Face Interval Estimation","0","198475.7395000488","63","no","680"
"1","NA","1","undefined","undefined","3107.247882813226","3107.247882813226","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","51","51","5","0","0","0","0","0","0","0","0","51","51","0","0","0","0","9","9","9","9","NA","9","9","54","0","9","51","51","51","3","0","Wed Jan 10 16:16:29 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Brandon_Kunkel_9_oval.jpg","1000","psycho","19","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3039.csv","psycho","Lentiform Loewenfeld","3.3.12","Brandon_Kunkel_9_oval.jpg","0","1","1","1","1","1","1","NA","388.1249999976717","21182.913600001484","71543.34409999137","7988.05880000873","4804.01520000305","74.27769999776501","NA","388.1249999976717","147208.38690000528","1","5","2","psycho","1024","2","48000","-16","experiment","3039","odd","353795.41189999145","352784.32199999224","268189.323300001","158847.76679999777","288851.5383999911","NA","NA","NA","132627.91209999705","NA","3127.131699991878","354306.7611999868","351775.4347000009","74691.56929999008","3134.2053999978816","133639.3926999881","95887.44989999395","130368.59829998866","132542.18019999098","131377.75580000016","131788.99979998823","NA","132301.11639999086","132541.9586999924","355004.7503999958","100692.02109999605","130357.17179998755","354615.9236999956","354616.0658000008","351762.76879999205","141639.85909998883","141639.8046999966","Face Interval Estimation","0","198863.86450004647","64","no","680"
"0","NA","1","undefined","undefined","3063.432293846675","3063.432293846675","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","52","52","5","0","0","0","0","0","0","0","0","52","52","0","0","0","0","9","9","9","9","NA","9","9","55","0","9","52","52","52","3","0","Wed Jan 10 16:16:29 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Sherri Vineyard_9_oval.jpg","600","psycho","20","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3039.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Sherri Vineyard_9_oval.jpg","0","1","1","1","1","1","1","NA","259.2345999873942","21182.913600001484","71543.34409999137","7988.05880000873","4804.01520000305","74.27769999776501","NA","259.2345999873942","147208.38690000528","1","5","2","psycho","1024","2","48000","-16","experiment","3039","odd","356691.0984999995","356077.0444999944","268189.323300001","158847.76679999777","288851.5383999911","NA","NA","NA","132627.91209999705","NA","3127.131699991878","357200.0272999867","355065.2115999983","74691.56929999008","3134.2053999978816","133639.3926999881","95887.44989999395","130368.59829998866","132542.18019999098","131377.75580000016","131788.99979998823","NA","132301.11639999086","132541.9586999924","357771.708699991","100692.02109999605","130357.17179998755","357511.86210000014","357511.92900000024","355053.748899998","141639.85909998883","141639.8046999966","Face Interval Estimation","0","199123.09910003387","65","no","680"
"1","NA","0","undefined","undefined","3031.194681818747","3031.194681818747","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","53","53","5","0","0","0","0","0","0","0","0","53","53","0","0","0","0","9","9","9","9","NA","9","9","56","0","9","53","53","53","3","0","Wed Jan 10 16:16:29 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Stanley Easton_7_oval.jpg","1200","psycho","21","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3039.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Sylvia Sprouse_11_oval.jpg","0","1","1","1","1","1","1","NA","935.7499000034295","21182.913600001484","71543.34409999137","7988.05880000873","4804.01520000305","74.27769999776501","NA","935.7499000034295","147208.38690000528","1","5","2","psycho","1024","2","48000","-16","experiment","3039","odd","360057.8450999892","358846.06519999215","268189.323300001","158847.76679999777","288851.5383999911","NA","NA","NA","132627.91209999705","NA","3127.131699991878","360567.0092999935","357834.83239999623","74691.56929999008","3134.2053999978816","133639.3926999881","95887.44989999395","130368.59829998866","132542.18019999098","131377.75580000016","131788.99979998823","NA","132301.11639999086","132541.9586999924","361815.79509998846","100692.02109999605","130357.17179998755","360879.2485999875","360879.4005999953","357823.55539999844","141639.85909998883","141639.8046999966","Face Interval Estimation","0","200058.8490000373","66","no","680"
"1","NA","0","undefined","undefined","2996.392325373495","2996.392325373495","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","54","54","5","0","0","0","0","0","0","0","0","54","54","0","0","0","0","9","9","9","9","NA","9","9","57","0","9","54","54","54","3","0","Wed Jan 10 16:16:29 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Nicole Canada_3_oval.jpg","1000","psycho","22","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3039.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Debra Jankowski_17_oval.jpg","0","1","1","1","1","1","1","NA","699.43679998687","21182.913600001484","71543.34409999137","7988.05880000873","4804.01520000305","74.27769999776501","NA","699.43679998687","147208.38690000528","1","5","2","psycho","1024","2","48000","-16","experiment","3039","odd","363899.4698999886","362888.7939999986","268189.323300001","158847.76679999777","288851.5383999911","NA","NA","NA","132627.91209999705","NA","3127.131699991878","364410.68599998835","361879.2650999967","74691.56929999008","3134.2053999978816","133639.3926999881","95887.44989999395","130368.59829998866","132542.18019999098","131377.75580000016","131788.99979998823","NA","132301.11639999086","132541.9586999924","365419.6869999869","100692.02109999605","130357.17179998755","364719.6280999924","364719.6961000009","361865.6215999945","141639.85909998883","141639.8046999966","Face Interval Estimation","0","200758.28580002417","67","no","680"
"0","NA","0","undefined","undefined","2964.4279235298573","2964.4279235298573","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","55","55","5","0","0","0","0","0","0","0","0","55","55","0","0","0","0","9","9","9","9","NA","9","9","58","0","9","55","55","55","3","0","Wed Jan 10 16:16:29 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Kristen Barfield_15_oval.jpg","1200","psycho","23","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3039.csv","psycho","Lentiform Loewenfeld","3.3.12","Adam_Koester_6_oval.jpg","0","1","1","1","1","1","1","NA","822.8130000061356","21182.913600001484","71543.34409999137","7988.05880000873","4804.01520000305","74.27769999776501","NA","822.8130000061356","147208.38690000528","1","5","2","psycho","1024","2","48000","-16","experiment","3039","odd","367702.7229999949","366491.9635999977","268189.323300001","158847.76679999777","288851.5383999911","NA","NA","NA","132627.91209999705","NA","3127.131699991878","368212.1768999932","365481.1956999911","74691.56929999008","3134.2053999978816","133639.3926999881","95887.44989999395","130368.59829998866","132542.18019999098","131377.75580000016","131788.99979998823","NA","132301.11639999086","132541.9586999924","369346.6611999902","100692.02109999605","130357.17179998755","368523.2481999992","368523.31619999313","365468.6939999956","141639.85909998883","141639.8046999966","Face Interval Estimation","0","201581.0988000303","68","no","680"
"0","NA","0","undefined","undefined","2934.694227536649","2934.694227536649","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","56","56","5","0","0","0","0","0","0","0","0","56","56","0","0","0","0","9","9","9","9","NA","9","9","59","0","9","56","56","56","3","0","Wed Jan 10 16:16:29 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Jeffrey Watson_1_oval.jpg","1200","psycho","24","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3039.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Rosalie May_17_oval.jpg","0","1","1","1","1","1","1","NA","912.8028999984963","21182.913600001484","71543.34409999137","7988.05880000873","4804.01520000305","74.27769999776501","NA","912.8028999984963","147208.38690000528","1","5","2","psycho","1024","2","48000","-16","experiment","3039","odd","371628.00539999444","370417.626399998","268189.323300001","158847.76679999777","288851.5383999911","NA","NA","NA","132627.91209999705","NA","3127.131699991878","372140.40679999744","369406.7246999912","74691.56929999008","3134.2053999978816","133639.3926999881","95887.44989999395","130368.59829998866","132542.18019999098","131377.75580000016","131788.99979998823","NA","132301.11639999086","132541.9586999924","373362.6169999916","100692.02109999605","130357.17179998755","372449.22640000004","372449.30409999506","369393.98779999465","141639.85909998883","141639.8046999966","Face Interval Estimation","0","202493.9017000288","69","no","680"
"0","NA","1","undefined","undefined","2898.3658800005546","2898.3658800005546","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","57","57","5","0","0","0","0","0","0","0","0","57","57","0","0","0","0","9","9","9","9","NA","9","9","60","0","9","57","57","57","3","0","Wed Jan 10 16:16:29 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Philip Finkelstein_3_oval.jpg","800","psycho","25","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3039.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Philip Finkelstein_3_oval.jpg","0","1","1","1","1","1","1","NA","391.7099000100279","21182.913600001484","71543.34409999137","7988.05880000873","4804.01520000305","74.27769999776501","NA","391.7099000100279","147208.38690000528","1","5","2","psycho","1024","2","48000","-16","experiment","3039","odd","375245.58589998924","374433.0587999866","268189.323300001","158847.76679999777","288851.5383999911","NA","NA","NA","132627.91209999705","NA","3127.131699991878","375757.98679998843","373424.32709998684","74691.56929999008","3134.2053999978816","133639.3926999881","95887.44989999395","130368.59829998866","132542.18019999098","131377.75580000016","131788.99979998823","NA","132301.11639999086","132541.9586999924","376460.73929998965","100692.02109999605","130357.17179998755","376068.36549998843","376068.4457999887","373411.1494999961","141639.85909998883","141639.8046999966","Face Interval Estimation","0","202885.61160003883","70","no","680"
"0","NA","1","undefined","undefined","2866.3717464793517","2866.3717464793517","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","58","58","5","0","0","0","0","0","0","0","0","58","58","0","0","0","0","9","9","9","9","NA","9","9","61","0","9","58","58","58","3","0","Wed Jan 10 16:16:29 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Debra Manion_15_oval.jpg","1200","psycho","26","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3039.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Debra Manion_15_oval.jpg","0","1","1","1","1","1","1","NA","626.7823999951361","21182.913600001484","71543.34409999137","7988.05880000873","4804.01520000305","74.27769999776501","NA","626.7823999951361","147208.38690000528","1","5","2","psycho","1024","2","48000","-16","experiment","3039","odd","378742.96059999324","377530.517399995","268189.323300001","158847.76679999777","288851.5383999911","NA","NA","NA","132627.91209999705","NA","3127.131699991878","379252.03899999906","376521.9611999928","74691.56929999008","3134.2053999978816","133639.3926999881","95887.44989999395","130368.59829998866","132542.18019999098","131377.75580000016","131788.99979998823","NA","132301.11639999086","132541.9586999924","380189.8078999948","100692.02109999605","130357.17179998755","379562.2790999914","379562.35389999347","376509.22439999704","141639.85909998883","141639.8046999966","Face Interval Estimation","0","203512.39400003396","71","no","680"
"1","NA","1","undefined","undefined","2827.8985833338893","2827.8985833338893","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","59","59","5","0","0","0","0","0","0","0","0","59","59","0","0","0","0","9","9","9","9","NA","9","9","62","0","9","59","59","59","3","0","Wed Jan 10 16:16:29 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Susie Hodgkins_7_oval.jpg","800","psycho","27","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3039.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Susie Hodgkins_7_oval.jpg","0","1","1","1","1","1","1","NA","96.30400000605732","21182.913600001484","71543.34409999137","7988.05880000873","4804.01520000305","74.27769999776501","NA","96.30400000605732","147208.38690000528","1","5","2","psycho","1024","2","48000","-16","experiment","3039","odd","382076.4393999998","381262.07059998706","268189.323300001","158847.76679999777","288851.5383999911","NA","NA","NA","132627.91209999705","NA","3127.131699991878","382585.7235000003","380250.2020999964","74691.56929999008","3134.2053999978816","133639.3926999881","95887.44989999395","130368.59829998866","132542.18019999098","131377.75580000016","131788.99979998823","NA","132301.11639999086","132541.9586999924","382994.68469999556","100692.02109999605","130357.17179998755","382897.7486999938","382897.82059998834","380239.13839999295","141639.85909998883","141639.8046999966","Face Interval Estimation","0","203608.69800004002","72","no","680"
"0","NA","0","undefined","undefined","2796.169341096299","2796.169341096299","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","60","60","5","0","0","0","0","0","0","0","0","60","60","0","0","0","0","9","9","9","9","NA","9","9","63","0","9","60","60","60","3","0","Wed Jan 10 16:16:29 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Bruce Raab_15_oval.jpg","800","psycho","28","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3039.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Randy Gary_3_oval.jpg","0","1","1","1","1","1","1","NA","511.66389998979867","21182.913600001484","71543.34409999137","7988.05880000873","4804.01520000305","74.27769999776501","NA","511.66389998979867","147208.38690000528","1","5","2","psycho","1024","2","48000","-16","experiment","3039","odd","384878.48049998865","384066.0513999901","268189.323300001","158847.76679999777","288851.5383999911","NA","NA","NA","132627.91209999705","NA","3127.131699991878","385388.1216999871","383056.6504999879","74691.56929999008","3134.2053999978816","133639.3926999881","95887.44989999395","130368.59829998866","132542.18019999098","131377.75580000016","131788.99979998823","NA","132301.11639999086","132541.9586999924","386210.6965999992","100692.02109999605","130357.17179998755","385698.4006999992","385698.46569999936","383044.4252999878","141639.85909998883","141639.8046999966","Face Interval Estimation","0","204120.36190002982","73","no","680"
