22.7212818999978	2.91157930000918	1
25.6957275000022	4.06716979999328	1
29.8277862999967	4.15809149999404	1
37.6276501999964	2.87622970000666	1
40.5660874000023	3.28779329999816	1
58.1819858999952	3.04086619999725	1
61.2842560999998	3.96758199999749	1
103.510844699995	3.28795140000875	1
110.560985899996	3.13782300001185	1
138.062425399999	3.98726520000491	1
154.526520599989	2.65721330000088	1
164.1665087	3.68222970000352	1
177.789029799998	3.53064689999155	1
181.382297999997	3.33331269999326	1
188.791637499991	2.70105150000018	1
204.293717499997	3.08596589999797	1
222.842810599992	3.37683520000428	1
226.280667300001	3.57396910000534	1
243.159508099998	3.58399050000298	1
332.068123199992	3.47939370000677	1
338.972875399995	3.1065593999956	1
363.419002399998	3.12339510000311	1
420.199565999996	3.71883490000619	1
423.9818008	3.516584099998	1
431.258378899991	3.99999389999721	1
471.293864599997	3.41943199999514	1
522.126088499994	2.73018330000923	1
524.919025399999	3.06123409999418	1
568.099560599992	2.96465799999714	1
571.127730499997	3.75246440000774	1
578.524156400003	3.60999269998865	1
585.468014600003	3.6651339000091	1
596.567297200003	3.9438599999994	1
611.775769500004	3.82738359998621	1
634.672241499997	4.00085679999029	1
648.2044436	3.31966549999197	1
655.121078299999	4.10803360000136	1
659.296565800003	3.6585189000034	1
663.019207199992	3.25386160000926	1
666.335798699991	3.55629030001001	1
