15.1737291000027	3.81015999997908	1
34.0484234999894	3.51548320001166	1
46.9158038000023	3.8570550000004	1
77.5017755000008	3.52605079999194	1
88.9912025999947	3.86060259999067	1
100.180637999991	3.26715460002015	1
106.862113800002	3.61867119999079	1
145.023231999992	2.69752020000305	1
151.389383899994	3.07428529999743	1
167.907875499994	3.24083229999815	1
195.207892599996	3.19674269999086	1
215.109132099999	3.85752760000469	1
219.027958999999	3.75468749999709	1
233.265713899993	3.40591899999708	1
239.654196099989	3.44143629999598	1
286.059818499998	3.82375160000811	1
289.947777499998	3.56976009998471	1
296.833562300002	2.89998279999418	1
306.698864399994	4.06666349999432	1
325.146028100004	3.8234748999821	1
342.143418799998	3.27607039999566	1
353.13922099999	3.46924860001309	1
360.683237499994	2.67424110001593	1
377.217701200003	3.73275599998306	1
384.901496499995	2.72994970000582	1
387.694022399999	3.69738819998747	1
442.663691599999	3.63365129999875	1
453.514007899998	3.52734869997948	1
467.822194499997	3.40913159999764	1
474.7767379	3.53751889998966	1
478.377155800001	4.542569799989	1
498.587715899994	2.97158910000871	1
512.622898300004	2.78837069998553	1
515.474805299993	3.46546789999411	1
600.572658399993	3.65245000000868	1
604.289522599996	3.68062790000113	1
631.117071599991	3.49305330000061	1
651.5860292	3.47206970000116	1
669.955545199991	3.25352640000347	1
679.832584299991	3.81148220000614	1
