2.98234859999502	4.24450040000374	1
19.0476922999951	3.61221449999721	1
65.3148207999911	3.95302119999542	1
69.3310502999957	3.97078760000295	1
73.3812917999894	4.04254009999568	1
81.090638499998	3.93019309999363	1
92.9149897000025	4.10182989999885	1
113.761572999996	3.28120439998747	1
142.112253200001	2.84950409999874	1
160.897360499992	3.20631579999463	1
174.873993200003	2.85172060001059	1
191.555187299993	3.58961460000137	1
207.446301000004	3.93936029999168	1
211.450712599995	3.59692450000148	1
293.581283799998	3.18713289999869	1
303.257451800004	3.37709879998874	1
317.552144000001	3.53137379998225	1
329.033450799994	2.97002199999406	1
356.669965099994	3.95145510000293	1
381.013973099994	3.80846370001382	1
394.084505999999	3.29092610000225	1
416.959789999994	3.17755550000584	1
427.560762900001	3.63262519999989	1
457.109058000002	3.54326969999238	1
460.713800700003	3.46748049999587	1
464.261061600002	3.49828909999633	1
482.981470300001	3.21880299999611	1
486.261766099997	2.70454430000973	1
492.105587099999	3.39469259999169	1
501.640072499998	3.73021280000103	1
505.432645399997	3.99463030000334	1
509.489384999993	3.0708755000087	1
574.942064100003	3.52314459999616	1
582.195797799999	3.20840529999987	1
589.197445099999	3.77872839999327	1
623.666211699994	3.89093399999547	1
627.620982199995	3.43314429999737	1
638.737997699995	3.20812780001143	1
673.2701657	3.75690740000573	1
677.111205699999	2.63985500000126	1
